"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-01",,,,,,,,,,,,,,,,,,,,"2.07",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-02",,,,"11","9",,,,,,,,,,,"0.60",,,,"2.90",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-03",,,,"13","9",,,,,,,,,,,"1.21",,,,"4.27",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-04",,,,"11","9",,,,,,,,,,,"1.08",,,,"3.56",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-05",,,,"9","6",,,,,,,,,,,"0.57",,,,"1.90",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-07",,,,"13","11",,,,,,,,,,,"2.40",,,,"8.59",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-08",,,,"18","13",,,,,,,,,,,"0.78",,,,"4.57",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-09",,,,"8","5",,,,,,,,,,,"1.88",,,,"4.61",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-10",,,,"14","8",,,,,,,,,,,"2.04",,,,"5.40",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-11",,,,"9","5",,,,,,,,,,,"0.84",,,,"2.61",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2020-12",,,,"10","8",,,,,,,,,,,"1.19",,,,"5.07",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-01",,,,"5","4",,,,,,,,,,,"1.25",,,,"2.66",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-03",,,,"6","3",,,,,,,,,,,"0.95",,,,"2.32",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-06",,,,"11","5",,,,,,,,,,,"0.81",,,,"2.68",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-08",,,,"11","7",,,,,,,,,,,"2.54",,,,"7.17",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-09",,,,"9","7",,,,,,,,,,,"6.75",,,,"9.15",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-10",,,,"11","6",,,,,,,,,,,"3.00",,,,"5.69",,,,,,,,
"US1NJMD0082","METUCHEN 0.5 E, NJ US","2021-11",,,,,,,,,,,,,,,,,,,,"0.96",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-01",,,,"11","4",,,,,,,,,,,"1.30",,,,"2.19",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-02",,,,"14","8",,,,,,,,,,,"0.58",,,,"2.70",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-03",,,,"15","7",,,,,,,,,,,"1.16",,,,"3.69",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-04",,,,"10","7",,,,,,,,,,,"1.12",,,,"3.52",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-05",,,,"9","4",,,,,,,,,,,"0.52",,,,"1.95",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-06",,,,"10","5",,,,,,,,,,,"0.70",,,,"2.37",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-07",,,,"12","8",,,,,,,,,,,"2.40",,,,"8.13",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-08",,,,"14","9",,,,,,,,,,,"1.94",,,,"5.39",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-10",,,,"11","6",,,,,,,,,,,"2.35",,,,"5.41",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-11",,,,"8","7",,,,,,,,,,,"1.70",,,,"4.82",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12",,,,"9","6",,,,,,,,,,,"1.16",,,,"4.70",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2021-03",,,,,,,,,,,,,,,,,,,,"3.44",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2021-05",,,,,,,,,,,,,,,,,,,,"3.61",,,,,,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2021-07",,,,"12","9",,,,,,,,,,,"1.35",,,,"6.87",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-01",,,,"9","3",,,,,,,,,,,"1.11",,,,"1.88",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-02",,,,"15","8",,,,,,,,,,,"0.61",,,,"2.59",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-03",,,,"15","9",,,,,,,,,,,"1.16",,,,"4.08",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-04",,,,"14","9",,,,,,,,,,,"1.18",,,,"3.82",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-05",,,,"11","9",,,,,,,,,,,"0.72",,,,"2.93",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-06",,,,"9","5",,,,,,,,,,,"1.00",,,,"2.33",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-07",,,,"14","10",,,,,,,,,,,"2.18",,,,"10.35",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-08",,,,"17","10",,,,,,,,,,,"0.77",,,,"3.83",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-09",,,,"8","4",,,,,,,,,,,"1.87",,,,"4.88",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-10",,,,"13","8",,,,,,,,,,,"1.50",,,,"4.33",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-11",,,,"10","6",,,,,,,,,,,"0.87",,,,"2.85",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12",,,,"11","7",,,,,,,,,,,"1.18",,,,"5.08",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-01",,,,"6","5",,,,,,,,,,,"0.82",,,,"2.23",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-02",,,,,,,,,,,,,,,,,,,,"5.14",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-04",,,,"12","5",,,,,,,,,,,"0.59",,,,"2.29",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-05",,,,"9","8",,,,,,,,,,,"1.26",,,,"3.65",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-07",,,,"13","7",,,,,,,,,,,"1.34",,,,"4.99",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-08",,,,"12","6",,,,,,,,,,,"1.98",,,,"6.10",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-10",,,,,,,,,,,,,,,,,,,,"6.45",,,,,,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2021-11",,,,"9","3",,,,,,,,,,,"0.40",,,,"0.89",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-01",,,,"10","3",,,,,,,,,,,"1.07",,,,"1.95",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-02",,,,"13","10",,,,,,,,,,,"0.41",,,,"2.56",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-03",,,,"15","9",,,,,,,,,,,"1.07",,,,"3.98",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-04",,,,"15","8",,,,,,,,,,,"0.98",,,,"3.29",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-05",,,,"12","5",,,,,,,,,,,"0.69",,,,"2.34",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-06",,,,"9","6",,,,,,,,,,,"0.63",,,,"1.80",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-07",,,,"14","14",,,,,,,,,,,"2.73",,,,"9.59",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-08",,,,"12","9",,,,,,,,,,,"0.81",,,,"3.65",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-09",,,,"6","4",,,,,,,,,,,"1.64",,,,"3.15",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-10",,,,"13","7",,,,,,,,,,,"2.18",,,,"6.75",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-11",,,,"8","7",,,,,,,,,,,"0.95",,,,"2.62",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2020-12",,,,"10","7",,,,,,,,,,,"1.88",,,,"6.60",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-01",,,,"7","5",,,,,,,,,,,"1.91",,,,"4.37",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-02",,,,"9","6",,,,,,,,,,,"1.20",,,,"6.91",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-03",,,,"7","5",,,,,,,,,,,"1.51",,,,"4.11",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-04",,,,"11","6",,,,,,,,,,,"1.35",,,,"3.39",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-05",,,,"9","8",,,,,,,,,,,"1.74",,,,"6.01",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-06",,,,"10","6",,,,,,,,,,,"1.13",,,,"3.35",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-07",,,,"18","12",,,,,,,,,,,"1.89",,,,"9.04",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-08",,,,"11","7",,,,,,,,,,,"0.76",,,,"6.81",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-09",,,,"7","5",,,,,,,,,,,"9.05",,,,"11.00",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-10",,,,"10","6",,,,,,,,,,,"3.32",,,,"5.85",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-11",,,,"10","2",,,,,,,,,,,"0.44",,,,"1.02",,,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2021-12",,,,"12","8",,,,,,,,,,,"0.46",,,,"1.79",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-01",,,,"9","3",,,,,,,,,,,"1.18",,,,"2.04",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-02",,,,"14","9",,,,,,,,,,,"0.53",,,,"2.56",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-03",,,,"15","8",,,,,,,,,,,"0.75",,,,"3.39",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-04",,,,"14","9",,,,,,,,,,,"0.51",,,,"2.88",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-05",,,,"15","6",,,,,,,,,,,"1.12",,,,"3.40",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-06",,,,"9","6",,,,,,,,,,,"0.35",,,,"1.72",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-07",,,,"12","6",,,,,,,,,,,"2.75",,,,"4.15",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-08",,,,"19","10",,,,,,,,,,,"1.72",,,,"6.62",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-09",,,,"8","6",,,,,,,,,,,"2.38",,,,"4.30",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-10",,,,"15","8",,,,,,,,,,,"2.00",,,,"4.68",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-11",,,,"9","8",,,,,,,,,,,"1.02",,,,"3.53",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2020-12",,,,"10","8",,,,,,,,,,,"2.17",,,,"6.13",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-01",,,,"6","4",,,,,,,,,,,"1.23",,,,"2.22",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-02",,,,"9","6",,,,,,,,,,,"0.76",,,,"2.54",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-03",,,,"6","4",,,,,,,,,,,"0.89",,,,"2.75",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-04",,,,"15","8",,,,,,,,,,,"0.74",,,,"2.93",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-05",,,,"11","8",,,,,,,,,,,"1.72",,,,"4.94",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-06",,,,"14","7",,,,,,,,,,,"0.44",,,,"2.20",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-07",,,,"14","11",,,,,,,,,,,"2.48",,,,"8.22",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-08",,,,"15","6",,,,,,,,,,,"5.20",,,,"8.61",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-09",,,,"13","5",,,,,,,,,,,"5.34",,,,"7.38",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-10",,,,"14","7",,,,,,,,,,,"3.63",,,,"7.55",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-11",,,,"10","3",,,,,,,,,,,"0.58",,,,"1.25",,,,,,,,
"US1NJPS0040","WAYNE TWP 4.2 NNW, NJ US","2021-12",,,,"21","7",,,,,,,,,,,"0.26",,,,"1.59",,,,,,,,
"USC00301309","CENTERPORT, NY US","2020-01",,"0","0","13","7","2","1","0","19","3","0","0","18","2","2.5","0.89","66","2764","891","2.35","2.7","36.3","43.0","29.5",,,,
"USC00301309","CENTERPORT, NY US","2020-02",,"0","0","15","9","0","0","0","15","2","0","0","13","0","0.0","1.15","61","3556","792","4.08","0.0","37.7","44.6","30.7",,,,
"USC00301309","CENTERPORT, NY US","2020-03",,"0","0","12","8","0","0","0","9","0","2","0","23","0","0.0","1.29","71","4210","654","4.19","0.0","43.9","52.2","35.6",,,,
"USC00301309","CENTERPORT, NY US","2020-04",,"0","0","15","12","0","0","0","1","0","0","0","32","0","0.0","1.53","66","4755","545","4.86","0.0","46.8","54.4","39.2",,,,
"USC00301309","CENTERPORT, NY US","2020-05",,"24","24","12","6","0","0","0","0","0","12","0","33","0","0.0","0.55","83","5003","248","2.23","0.0","57.8","67.8","47.7",,,,
"USC00301309","CENTERPORT, NY US","2020-06",,"230","206","7","5","0","0","0","0","0","29","1","46","0","0.0","0.42","91","5022","18","1.18","0.0","71.3","81.3","61.2",,,,
"USC00301309","CENTERPORT, NY US","2020-07",,"647","418","12","10","0","0","0","0","0","31","14","63","0","0.0","0.98","96","0","0","4.91","0.0","78.5","88.0","69.0",,,,
"USC00301309","CENTERPORT, NY US","2020-08",,"957","310","10","6","0","0","0","0","0","30","3","58","0","0.0","0.72","91","0","0","2.14","0.0","75.0","82.7","67.3",,,,
"USC00301309","CENTERPORT, NY US","2020-09",,"1071","114","7","5","0","0","0","0","0","25","0","45","0","0.0","1.01","84","62","62","3.12","0.0","66.7","75.1","58.4",,,,
"USC00301309","CENTERPORT, NY US","2020-10",,"1077","6","12","8","0","0","0","0","0","10","0","33","0","0.0","1.60","75","299","236","5.50","0.0","57.5","64.7","50.4",,,,
"USC00301309","CENTERPORT, NY US","2020-11",,"1078","1","10","9","0","0","0","3","0","6","0","25","0","0.0","0.73","76","749","450","3.78","0.0","50.0","58.8","41.3",,,,
"USC00301309","CENTERPORT, NY US","2020-12",,"1078","0","11","8","8","1","0","20","4","0","0","19","7","6.9","1.45","63","1609","860","5.70","6.9","37.2","44.0","30.5",,,,
"USC00301309","CENTERPORT, NY US","2021-01",,"0","0","7","5","0","0","0","24","5","0","0","13","0","0.4","1.25","50","2612","1003","2.80","0.4","32.6","38.4","26.9",,,,
"USC00301309","CENTERPORT, NY US","2021-02",,"0","0","14","8","28","6","0","25","9","0","0","14","13","10.3","0.87","54","3545","933","4.97","29.4","31.7","37.9","25.4",,,,
"USC00301309","CENTERPORT, NY US","2021-03",,"0","0","6","4","2","0","0","16","1","1","0","20","1","0.0","0.75","80","4277","731","2.86","0.0","41.4","50.9","31.9",,,,
"USC00301309","CENTERPORT, NY US","2021-04",,"0","0","10","7","0","0","0","3","0","6","0","29","0","0.0","1.23","74","4699","422","3.93","0.0","50.9","60.9","41.0",,,,
"USC00301309","CENTERPORT, NY US","2021-05",,"35","35","9","7","0","0","0","0","0","15","0","41","0","0.0","1.43","88","4893","194","4.50","0.0","59.9","70.2","49.5",,,,
"USC00301309","CENTERPORT, NY US","2021-06",,"247","212","9","5","0","0","0","0","0","28","8","49","0","0.0","0.38","96","4906","13","1.19","0.0","71.6","82.0","61.3",,,,
"USC00301309","CENTERPORT, NY US","2021-07",,"551","304","17","11","0","0","0","0","0","30","7","56","0","0.0","2.98","96","6","6","8.01","0.0","74.6","83.0","66.3",,,,
"USC00301309","CENTERPORT, NY US","2021-08",,"845","294","12","7","0","0","0","0","0","31","6","57","0","0.0","3.50","94","6","0","7.21","0.0","74.5","82.1","66.8",,,,
"USC00301309","CENTERPORT, NY US","2021-09",,"955","110","9","7","0","0","0","0","0","29","0","53","0","0.0","4.67","85","18","12","7.40","0.0","68.3","76.2","60.4",,,,
"USC00301309","CENTERPORT, NY US","2021-10",,"972","16","9","5","0","0","0","0","0","13","0","44","0","0.0","3.14","80","169","152","5.28","0.0","60.6","67.7","53.6",,,,
"USC00301309","CENTERPORT, NY US","2021-11",,"972","0","10","4","0","0","0","8","0","1","0","26","0","0.0","0.61","70","763","594","1.43","0.0","45.2","53.4","37.0",,,,
"USC00301309","CENTERPORT, NY US","2021-12",,"972","0","18","6","0","0","0","10","0","0","0","24","0","0.2","0.32","61","1516","753","1.49","0.2","40.7","46.8","34.6",,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-04",,,,"18","10",,,,,,,,,,,"1.27",,,,"3.93",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-05",,,,"14","6",,,,,,,,,,,"0.75",,,,"2.83",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-06",,,,"9","7",,,,,,,,,,,"0.49",,,,"2.03",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-07",,,,"16","12",,,,,,,,,,,"2.51",,,,"8.21",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-08",,,,"16","6",,,,,,,,,,,"0.88",,,,"3.19",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-09",,,,"9","3",,,,,,,,,,,"1.91",,,,"3.05",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-10",,,,"14","8",,,,,,,,,,,"1.98",,,,"5.32",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-11",,,,"9","7",,,,,,,,,,,"0.83",,,,"2.60",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2020-12",,,,"9","8",,,,,,,,,,,"2.12",,,,"6.16",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-01",,,,"6","4",,,,,,,,,,,"1.71",,,,"3.11",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-02",,,,"12","9",,,,,,,,,,,"1.43",,,,"5.34",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-03",,,,"5","4",,,,,,,,,,,"1.43",,,,"3.45",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-04",,,,"10","6",,,,,,,,,,,"0.99",,,,"2.74",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-06",,,,"12","7",,,,,,,,,,,"0.94",,,,"3.59",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-07",,,,"17","12",,,,,,,,,,,"1.98",,,,"8.56",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-08",,,,"16","8",,,,,,,,,,,"2.81",,,,"7.25",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-09",,,,"9","4",,,,,,,,,,,"7.49",,,,"9.67",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-10",,,,"12","6",,,,,,,,,,,"3.35",,,,"6.87",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-11",,,,"12","2",,,,,,,,,,,"0.51",,,,"1.09",,,,,,,,
"US1NJUN0014","WESTFIELD 0.6 NE, NJ US","2021-12",,,,"16","9",,,,,,,,,,,"0.45",,,,"1.75",,,,,,,,
"USC00281335","CANOE BROOK, NJ US","2020-01",,"0","0","7","2",,"0","0","21","2","0","0","17",,"0.3","1.46","68","2780","876","2.33","0.3","36.7","44.8","28.7",,,,
"USC00281335","CANOE BROOK, NJ US","2020-02",,"0","0",,,"0","0","0","16","1","0","0","12","0","0.0",,"63","3555","774","2.71","0.0","38.3","46.1","30.6",,,,
"USC00281335","CANOE BROOK, NJ US","2020-03",,"0","0","9","6","0","0","0","8","0","3","0","23","0","0.0","0.96","78","4160","605","3.20","0.0","45.5","55.0","35.9",,,,
"USC00281335","CANOE BROOK, NJ US","2020-04",,"0","0",,,"0","0","0","4","0","0","0","29","0","0.0",,"69","4653","493","4.46","0.0","48.6","57.4","39.7",,,,
"USC00281335","CANOE BROOK, NJ US","2020-05",,"50","50","13","4","0","0","0","0","0","17","0","33","0","0.0","0.72","85","4862","209","2.61","0.0","59.9","70.1","49.6",,,,
"USC00281335","CANOE BROOK, NJ US","2020-06",,"280","230","8","3","0","0","0","0","0","30","6","45","0","0.0","0.42","93","4875","13","1.89","0.0","72.2","83.8","60.7",,,,
"USC00281335","CANOE BROOK, NJ US","2020-07",,"735","455","13","8","0","0","0","0","0","31","19","64","0","0.0","2.87","97","0","0","7.35","0.0","79.7","89.8","69.5",,,,
"USC00281335","CANOE BROOK, NJ US","2020-08",,"1101","366","14","8","0","0","0","0","0","31","12","57","0","0.0","1.11","94","0","0","4.40","0.0","76.8","86.8","66.8",,,,
"USC00281335","CANOE BROOK, NJ US","2020-09",,"1229","128","10","6","0","0","0","0","0","26","0","39","0","0.0","2.66","87","63","63","4.11","0.0","67.2","78.0","56.3",,,,
"USC00281335","CANOE BROOK, NJ US","2020-10",,"1229","0","17","8","0","0","0","1","0","12","0","29","0","0.0","1.93","76","337","274","4.91","0.0","56.2","65.1","47.2",,,,
"USC00281335","CANOE BROOK, NJ US","2020-11",,"1229","0","6","5","0","0","0","7","0","5","0","24","0","0.0","0.75","77","823","487","2.49","0.0","48.2","59.4","36.9",,,,
"USC00281335","CANOE BROOK, NJ US","2020-12",,"1229","0","10","7","7","1","0","23","3","0","0","10","8","8.0","2.13","64","1714","891","6.37","8.0","36.2","44.3","28.2",,,,
"USC00281335","CANOE BROOK, NJ US","2021-01",,"0","0","3","2","0","0","0","28","1","0","0","16","0","0.0","1.64","51","2706","991","3.02","0.0","33.0","40.2","25.8",,,,
"USC00281335","CANOE BROOK, NJ US","2021-02",,"0","0","10","7",,"5","0","26","6","0","0","9",,"17.3","0.98","54","3685","979","5.02","31.7","30.1","37.7","22.4",,,,
"USC00281335","CANOE BROOK, NJ US","2021-03",,"0","0","5","4",,"0","0","18","0","2","0","21",,"0.0","1.40","81","4369","684","3.45","0.0","42.9","53.7","32.2",,,,
"USC00281335","CANOE BROOK, NJ US","2021-04",,"9","9","10","4","0","0","0","3","0","9","0","25","0","0.0","0.71","88","4749","380","2.21","0.0","52.6","64.0","41.3",,,,
"USC00281335","CANOE BROOK, NJ US","2021-05",,"73","63",,,"0","0","0","0","0","19","3","39","0","0.0",,"91","4923","174","4.88","0.0","61.4","73.3","49.5",,,,
"USC00281335","CANOE BROOK, NJ US","2021-06",,"318","245","11","8","0","0","0","0","0","30","10","49","0","0.0","1.84","98","4934","11","4.16","0.0","72.8","83.2","62.4",,,,
"USC00281335","CANOE BROOK, NJ US","2021-07",,"692","374",,,"0","0","0","0","0","31","9","55","0","0.0",,"99","0","0","7.92","0.0","77.1","86.7","67.4",,,,
"USC00281335","CANOE BROOK, NJ US","2021-08",,"1056","364","8","3","0","0","0","0","0","31","10","57","0","0.0","0.66","97","0","0","6.57","0.0","76.7","85.8","67.7",,,,
"USC00281335","CANOE BROOK, NJ US","2021-09",,"1190","134","11","4","0","0","0","0","0","30","0","50","0","0.0","6.19","88","11","11","8.21","0.0","69.1","78.8","59.4",,,,
"USC00281335","CANOE BROOK, NJ US","2021-10",,"1212","22","9","5","0","0","0","0","0","15","0","41","0","0.0","3.33","82","157","146","6.19","0.0","61.0","70.2","51.8",,,,
"USC00281335","CANOE BROOK, NJ US","2021-11",,"1212","0",,,"0","0","0","18","0","1","0","24","0","0.0",,"71","795","638","0.85","0.0","43.7","54.2","33.3",,,,
"USC00281335","CANOE BROOK, NJ US","2021-12",,"1212","0",,,"0","0","0","18","0","0","0","22","0","0.0",,"66","1558","763","1.34","0.0","40.4","47.7","33.0",,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-01",,,,"10","5",,,,,,,,,,,"0.94",,,,"2.21",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-02",,,,,,,,,,,,,,,,,,,,"3.19",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-04",,,,"17","10",,,,,,,,,,,"0.51",,,,"4.89",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-05",,,,"15","5",,,,,,,,,,,"0.54",,,,"2.01",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-06",,,,"10","5",,,,,,,,,,,"0.44",,,,"1.60",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2020-07",,,,"17","9",,,,,,,,,,,"1.44",,,,"5.07",,,,,,,,
"US1NYNS0027","PORT WASHINGTON 0.8 N, NY US","2021-01",,,,"5","4",,,,,,,,,,,"1.07",,,,"2.26",,,,,,,,
