"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USC00284987","40.29698","-74.00153","9.1","2022-09",,"1170","147","10","4","0","0","0","0","0","28","2","44","0","0.0","1.00","90","30","30","1.70","0.0","68.9","78.7","59.1",,,,
"USC00284987","40.29698","-74.00153","9.1","2022-10",,"1171","1","13","8","0","0","0","0","0","4","0","35","0","0.0","2.78","80","343","313","10.51","0.0","54.9","63.8","46.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2022-11",,"1174","3","9","4","0","0","0","9","0","4","0","23","0","0.0","1.95","79","854","511","3.60","0.0","48.1","57.1","39.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2022-12",,"1174","0","9","8","0","0","0","19","3","0","0","5","0","0.0","1.57","59","1732","879","5.18","0.0","36.7","44.7","28.6",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-01",,"0","0","14","9","0","0","0","15","0","0","0","27","0","0.0","1.09","65","2453","721","3.63","0.0","41.8","48.5","35.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-02",,"0","0","12","6","0","0","0","21","3","0","0","6","0","0.2","0.54","67","3188","735","1.85","0.2","38.8","47.9","29.6",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-03",,"0","0","15","8","1","0","0","20","0","0","0","27","1","0.8","1.16","64","3907","719","4.57","0.8","41.8","50.5","33.1",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-04",,"25","25","9","7","0","0","0","3","0","6","1","31","0","0.0","1.97","90","4272","366","5.97","0.0","53.7","63.2","44.1",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-05",,"43","17","6","2","0","0","0","0","0","15","0","42","0","0.0","2.54","87","4480","208","3.98","0.0","58.9","68.4","49.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-06",,"130","87","13","6","0","0","0","0","0","25","0","48","0","0.0","0.38","83","4518","38","1.35","0.0","66.7","75.2","58.2",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-07",,"520","390","16","9","0","0","0","0","0","31","5","61","0","0.0","2.16","97","0","0","5.87","0.0","77.6","85.8","69.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-08",,"796","275","11","9","0","0","0","0","0","31","2","59","0","0.0","0.92","90","0","0","3.70","0.0","73.9","81.8","66.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-09",,"953","158","14","10","0","0","0","0","0","22","5","53","0","0.0","4.91","93","38","38","15.84","0.0","69.0","76.4","61.6",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-10",,"973","20","10","6","0","0","0","0","0","12","0","41","0","0.0","0.84","83","237","199","3.22","0.0","59.2","68.4","49.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-11",,"973","0","3","2","0","0","0","13","0","0","0","24","0","0.0","1.05","66","856","619","1.34","0.0","44.4","53.7","35.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2023-12",,"973","0","11","8","0","0","0","15","0","0","0","27","0","0.0","3.26","60","1591","735","8.79","0.0","41.3","48.1","34.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-01",,"0","0","16","11","8","2","0","22","5","0","0","14","3","3.5","2.48","60","2531","940","7.38","6.5","34.7","41.5","27.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-02",,"0","0","10","6","5","2","0","22","0","0","0","20","5","5.0","0.71","60","3359","828","2.15","7.7","36.4","43.7","29.2",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-03",,"0","0","11","9","0","0","0","8","0","1","0","25","0","0.0","2.35","74","3989","630","9.88","0.0","44.7","53.1","36.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-04",,"2","2","14","8","0","0","0","0","0","6","0","34","0","0.0","1.24","81","4426","437","4.07","0.0","50.5","59.5","41.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-05",,"50","49","16","9","0","0","0","0","0","17","0","43","0","0.0","0.64","86","4583","157","2.68","0.0","61.5","69.1","53.9",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-06",,"304","254","7","5","0","0","0","0","0","30","5","55","0","0.0","1.32","98","4583","0","3.11","0.0","73.5","83.0","64.0",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-07",,"686","382","10","6","0","0","0","0","0","31","3","61","0","0.0","0.72","96","0","0","2.57","0.0","77.3","85.3","69.3",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-08",,"989","303","13","7","0","0","0","0","0","31","6","54","0","0.0","3.86","95","0","0","6.35","0.0","74.7","83.7","65.8",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-09",,"1079","90","7","4","0","0","0","0","0","25","0","50","0","0.0","1.01","84","17","16","2.41","0.0","67.5","74.4","60.5",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-10",,"1080","1","0","0","0","0","0","0","0","14","0","37","0","0.0","0.00","79","238","221","0.00","0.0","57.9","68.4","47.4",,,,
"USC00284987","40.29698","-74.00153","9.1","2024-11",,"1088","7","8","6","0","0","0","3","0","5","0","28","0","0.0","1.20","81","690","452","2.97","0.0","49.7","59.0","40.4",,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2022-05",,,,"15","9",,"0",,,,,,,,"0.0","1.04",,,,"4.85","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2022-07",,,,"9","6","0","0",,,,,,,"0","0.0","2.95",,,,"5.03","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2022-09",,,,"10","7",,"0",,,,,,,,"0.0","1.31",,,,"4.10","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2022-10",,,,"13","9","0","0",,,,,,,"0","0.0","1.89",,,,"5.01","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2022-12",,,,"8","6",,"0",,,,,,,,"0.7","1.82",,,,"5.83","0.7",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-01",,,,"13","8","0","0",,,,,,,"0","0.1","1.34",,,,"4.44","0.1",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-02",,,,"10","4","1","1",,,,,,,"3","2.7","0.73",,,,"1.54","3.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-04",,,,"9","5","0","0",,,,,,,"0","0.0","2.11",,,,"5.75","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-06",,,,"11","7","0","0",,,,,,,"0","0.0","1.12",,,,"2.76","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-07",,,,"13","10",,"0",,,,,,,,"0.0","0.58",,,,"3.64","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-08",,,,"14","10","0","0",,,,,,,"0","0.0","1.22",,,,"5.20","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-10",,,,"12","6","0","0",,,,,,,"0","0.0","1.17",,,,"3.95","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-11",,,,"6","3","0","0",,,,,,,"0","0.0","2.60",,,,"3.52","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2023-12",,,,"6","5",,"0",,,,,,,,"0.0","3.41",,,,"7.18","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-01",,,,,,,,,,,,,,,,,,,,"7.01",,,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-02",,,,"8","7","5","3",,,,,,,"4","3.5","0.75",,,,"2.08","6.8",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-04",,,,"12","5","0","0",,,,,,,"0","0.0","1.44",,,,"3.76","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-05",,,,"16","10","0","0",,,,,,,"0","0.0","1.56",,,,"5.46","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-06",,,,,,,,,,,,,,,,,,,,"2.72",,,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-07",,,,"13","8","0","0",,,,,,,"0","0.0","0.98",,,,"4.78","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-08",,,,"15","12","0","0",,,,,,,"0","0.0","3.19",,,,"9.54","0.0",,,,,,,
"US1NJBG0018","40.848094","-74.000247","21.3","2024-10",,,,"0","0","0","0",,,,,,,"0","0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-01",,,,"14","5",,,,,,,,,,,"1.76",,,,"3.71",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-02",,,,"10","8",,"1",,,,,,,,"2.5","0.96",,,,"3.25","3.3",,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-03",,,,"19","8",,,,,,,,,,,"0.62",,,,"2.51",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-04",,,,"15","7",,,,,,,,,,,"3.81",,,,"7.49",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-05",,,,"15","9",,,,,,,,,,,"1.79",,,,"5.98",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-06",,,,"14","7",,,,,,,,,,,"1.03",,,,"4.52",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-08",,,,"10","4",,,,,,,,,,,"0.71",,,,"1.96",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-09",,,,"12","7",,,,,,,,,,,"0.88",,,,"3.39",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-10",,,,"13","7",,,,,,,,,,,"1.88",,,,"6.69",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-11",,,,"9","4",,,,,,,,,,,"1.34",,,,"3.17",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2022-12",,,,"10","8",,,,,,,,,,,"1.86",,,,"6.11",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-01",,,,"14","8",,,,,,,,,,,"2.22",,,,"5.96",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-02",,,,"11","3",,,,,,,,,,,"0.70",,,,"1.41",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-03",,,,"16","6",,,,,,,,,,,"1.57",,,,"3.87",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-04",,,,"11","7",,,,,,,,,,,"2.09",,,,"5.67",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-05",,,,"9","2",,,,,,,,,,,"2.28",,,,"3.07",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-06",,,,"13","7",,,,,,,,,,,"1.42",,,,"4.12",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-07",,,,"14","12",,,,,,,,,,,"2.15",,,,"7.85",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-08",,,,"13","8",,,,,,,,,,,"1.43",,,,"4.73",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-09",,,,"16","13",,,,,,,,,,,"1.58",,,,"9.48",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-10",,,,"14","8",,,,,,,,,,,"1.31",,,,"5.18",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-11",,,,"5","3",,,,,,,,,,,"1.88",,,,"3.71",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2023-12",,,,"11","8",,,,,,,,,,,"3.03",,,,"8.46",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-01",,,,"15","10",,,,,,,,,,,"2.63",,,,"6.99",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-02",,,,"9","8",,,,,,,,,,,"0.55",,,,"2.09",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-03",,,,"16","9",,,,,,,,,,,"2.63",,,,"9.28",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-04",,,,"15","5",,,,,,,,,,,"1.43",,,,"4.26",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-05",,,,"18","12",,,,,,,,,,,"1.50",,,,"5.52",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-06",,,,"6","5",,,,,,,,,,,"1.04",,,,"2.40",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-07",,,,"13","7",,,,,,,,,,,"1.30",,,,"3.34",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-08",,,,"17","11",,,,,,,,,,,"2.13",,,,"6.72",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-09",,,,"9","4",,,,,,,,,,,"0.50",,,,"1.18",,,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJBG0017","40.95109","-74.118264","28.0","2024-11",,,,"9","7",,,,,,,,,,,"1.09",,,,"3.16",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-01",,,,"11","7",,,,,,,,,,,"2.01",,,,"4.64",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-02",,,,"10","8",,,,,,,,,,,"0.83",,,,"3.41",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-03",,,,"12","5",,,,,,,,,,,"0.64",,,,"1.98",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-04",,,,"10","7",,,,,,,,,,,"1.78",,,,"4.79",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-05",,,,"15","9",,,,,,,,,,,"1.76",,,,"6.45",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-06",,,,"10","7",,,,,,,,,,,"0.86",,,,"3.48",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-07",,,,"7","4",,,,,,,,,,,"1.24",,,,"2.56",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-08",,,,"7","4",,,,,,,,,,,"1.51",,,,"2.26",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-09",,,,"12","7",,,,,,,,,,,"1.31",,,,"4.46",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-11",,,,"11","4",,,,,,,,,,,"1.12",,,,"2.94",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2022-12",,,,"11","8",,,,,,,,,,,"1.78",,,,"6.52",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-01",,,,"15","8",,,,,,,,,,,"1.39",,,,"4.67",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-02",,,,"10","5",,,,,,,,,,,"0.67",,,,"1.50",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-03",,,,"10","4",,,,,,,,,,,"1.55",,,,"3.52",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-04",,,,"9","6",,,,,,,,,,,"1.93",,,,"7.08",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-05",,,,"10","2",,,,,,,,,,,"2.98",,,,"4.02",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-06",,,,"11","5",,,,,,,,,,,"1.06",,,,"2.38",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-07",,,,"11","9",,,,,,,,,,,"0.93",,,,"3.64",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-08",,,,"10","8",,,,,,,,,,,"1.01",,,,"5.62",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-09",,,,"13","10",,,,,,,,,,,"1.25",,,,"7.97",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-10",,,,"12","8",,,,,,,,,,,"1.85",,,,"6.43",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-11",,,,"8","2",,,,,,,,,,,"2.74",,,,"3.72",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2023-12",,,,"13","8",,,,,,,,,,,"3.31",,,,"8.44",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-01",,,,"15","8",,,,,,,,,,,"2.48",,,,"6.16",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-02",,,,"8","7",,,,,,,,,,,"0.46",,,,"1.82",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-03",,,,"12","8",,,,,,,,,,,"3.14",,,,"9.11",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-04",,,,"14","7",,,,,,,,,,,"1.93",,,,"4.78",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-05",,,,"17","11",,,,,,,,,,,"0.68",,,,"3.74",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-06",,,,"8","6",,,,,,,,,,,"0.63",,,,"2.48",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-07",,,,"13","8",,,,,,,,,,,"1.20",,,,"3.59",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-08",,,,"16","13",,,,,,,,,,,"4.13",,,,"12.78",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-09",,,,"8","2",,,,,,,,,,,"0.53",,,,"1.13",,,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJBG0015","40.791492","-74.13979","17.7","2024-11",,,,"7","7",,,,,,,,,,,"0.82",,,,"3.16",,,,,,,,
"US1CTFR0039","41.0377883911133","-73.5681762695313","6.4","2022-01",,,,"10","6",,,,,,,,,,,"1.56",,,,"3.72",,,,,,,,
"US1CTFR0039","41.0377883911133","-73.5681762695313","6.4","2022-02",,,,"9","6",,,,,,,,,,,"0.90",,,,"3.45",,,,,,,,
"US1CTFR0039","41.0377883911133","-73.5681762695313","6.4","2022-03",,,,"9","7",,,,,,,,,,,"0.95",,,,"2.81",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-01",,,,"14","11",,,,,,,,,,,"1.42",,,,"4.75",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-02",,,,"9","7",,,,,,,,,,,"0.66",,,,"3.87",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-03",,,,"12","7",,,,,,,,,,,"0.82",,,,"3.38",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-04",,,,"14","8",,,,,,,,,,,"1.91",,,,"4.44",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-05",,,,"15","10",,,,,,,,,,,"1.30",,,,"4.88",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-06",,,,"9","8",,,,,,,,,,,"0.85",,,,"2.70",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-07",,,,"9","4",,,,,,,,,,,"1.35",,,,"2.77",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-08",,,,"6","3",,,,,,,,,,,"0.24",,,,"0.71",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-09",,,,"8","6",,,,,,,,,,,"0.85",,,,"3.52",,,,,,,,
"US1NYNS0007","40.7229996","-73.7109985","24.1","2022-12",,,,"8","5",,,,,,,,,,,"1.10",,,,"3.59",,,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-01",,,,"13","9","10","5",,,,,,,"6","5.5","1.15",,,,"3.39","15.3",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-02",,,,"10","8","6","2",,,,,,,"5","3.0","1.15",,,,"3.71","5.1",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-03",,,,"13","8","2","2",,,,,,,"1","1.4","0.46",,,,"2.33","2.7",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-04",,,,"14","8","0","0",,,,,,,"0","0.0","2.76",,,,"6.97","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-05",,,,"15","10","0","0",,,,,,,"0","0.0","0.97",,,,"4.07","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-06",,,,"13","8","0","0",,,,,,,"0","0.0","1.11",,,,"3.47","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-07",,,,"5","2","0","0",,,,,,,"0","0.0","4.49",,,,"4.93","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-08",,,,"6","4","0","0",,,,,,,"0","0.0","0.62",,,,"1.47","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-09",,,,"11","9","0","0",,,,,,,"0","0.0","1.50",,,,"4.26","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-10",,,,"11","7","0","0",,,,,,,"0","0.0","1.69",,,,"5.33","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-11",,,,"8","4","0","0",,,,,,,"0","0.0","1.58",,,,"3.12","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2022-12",,,,"9","8","1","1",,,,,,,"1","1.2","1.19",,,,"5.17","1.2",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-01",,,,"16","8","0","0",,,,,,,"0","0.3","1.59",,,,"5.05","0.8",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-02",,,,"10","2","1","1",,,,,,,"5","5.3","0.60",,,,"1.13","6.5",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-03",,,,"13","7","3","1",,,,,,,"4","3.5","1.35",,,,"3.96","3.5",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-04",,,,"9","6","0","0",,,,,,,"0","0.0","1.93",,,,"4.54","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-05",,,,"9","3","0","0",,,,,,,"0","0.0","2.06",,,,"4.07","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-06",,,,"11","6","0","0",,,,,,,"0","0.0","0.71",,,,"2.07","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-07",,,,"13","11","0","0",,,,,,,"0","0.0","2.02",,,,"8.73","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-08",,,,"12","10","0","0",,,,,,,"0","0.0","1.38",,,,"5.61","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-09",,,,"15","14","0","0",,,,,,,"0","0.0","4.38",,,,"12.87","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-10",,,,"9","8","0","0",,,,,,,"0","0.0","1.93",,,,"4.85","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-11",,,,"6","3","0","0",,,,,,,"0","0.0","1.26",,,,"2.63","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2023-12",,,,"9","8","0","0",,,,,,,"0","0.0","2.89",,,,"7.44","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-01",,,,"14","9","11","2",,,,,,,"3","2.5","3.21",,,,"7.16","5.7",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-02",,,,"9","7","10","3",,,,,,,"8","5.0","0.75",,,,"2.50","12.7",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-03",,,,"14","10","0","0",,,,,,,"0","0.0","2.31",,,,"8.21","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-04",,,,"15","7","0","0",,,,,,,"0","0.0","1.10",,,,"4.05","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-05",,,,"13","9","0","0",,,,,,,"0","0.0","1.20",,,,"4.34","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-06",,,,"8","5","0","0",,,,,,,"0","0.0","1.59",,,,"4.42","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-07",,,,"11","6","0","0",,,,,,,"0","0.0","1.78",,,,"4.12","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-08",,,,"15","11","0","0",,,,,,,"0","0.0","2.67",,,,"9.39","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-09",,,,"6","4","0","0",,,,,,,"0","0.0","0.51",,,,"1.17","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-10",,,,"3","0","0","0",,,,,,,"0","0.0","0.07",,,,"0.15","0.0",,,,,,,
"US1NYWC0018","41.12996","-73.708161","117.3","2024-11",,,,"9","6","1","1",,,,,,,"2","2.1","1.83",,,,"4.15","2.1",,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2022-06",,,,"12","9",,,,,,,,,,,"1.05",,,,"3.48",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2022-07",,,,"9","6",,,,,,,,,,,"1.45",,,,"3.00",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2023-06",,,,"11","8",,,,,,,,,,,"2.48",,,,"6.07",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2023-11",,,,,,,,,,,,,,,,,,,,"3.43",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2024-05",,,,,,,,,,,,,,,,,,,,"4.45",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2024-06",,,,"6","6",,,,,,,,,,,"0.32",,,,"1.38",,,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJMS0108","40.91267","-74.35163","103.3","2024-11",,,,"5","5",,"0",,,,,,,,"0.0","1.00",,,,"3.10","0.0",,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-01",,,,"10","4",,,,,,,,,,,"1.61",,,,"2.68",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-04",,,,"15","7",,,,,,,,,,,"3.41",,,,"6.75",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-05",,,,"14","8",,,,,,,,,,,"1.18",,,,"5.12",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-06",,,,"10","7",,,,,,,,,,,"1.08",,,,"3.64",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-07",,,,"8","1",,,,,,,,,,,"0.38",,,,"3.40",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-08",,,,"7","4",,,,,,,,,,,"1.28",,,,"2.81",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-09",,,,"12","9",,,,,,,,,,,"1.30",,,,"3.64",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-10",,,,"14","7",,,,,,,,,,,"1.46",,,,"4.77",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-11",,,,"10","6",,,,,,,,,,,"1.46",,,,"3.23",,,,,,,,
"US1NJMS0106","40.983333","-74.323056","160.6","2022-12",,,,"10","8",,,,,,,,,,,"1.66",,,,"6.31",,,,,,,,
