month_year_line,major_incident_category,major_incident_count,month_year,line,ridership,avg_wind_speed,total_rain,total_snow,avg_max_temp,avg_min_temp,no_of_train_failures,mean_dist_btw_failures,total_num_of_delays
2024-05_B,Persons on Trackbed/Police/Medical,1,2024-05,B,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1227
2024-05_C,Persons on Trackbed/Police/Medical,1,2024-05,C,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1767
2024-05_C,Subway Car,1,2024-05,C,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1767
2024-05_C,Signals,1,2024-05,C,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1767
2024-05_D,Other,1,2024-05,D,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,2314
2024-05_D,Signals,1,2024-05,D,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,2314
2024-05_F,Stations and Structure,1,2024-05,F,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,2551
2024-05_F,Persons on Trackbed/Police/Medical,2,2024-05,F,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,2551
2024-05_JZ,Track,1,2024-05,JZ,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1481
2024-05_L,Track,1,2024-05,L,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1227
2024-05_L,Signals,1,2024-05,L,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1227
2024-05_M,Track,1,2024-05,M,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1310
2024-05_N,Track,4,2024-05,N,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,3543
2024-05_N,Subway Car,1,2024-05,N,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,3543
2024-05_N,Persons on Trackbed/Police/Medical,1,2024-05,N,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,3543
2024-05_Q,Signals,1,2024-05,Q,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1475
2024-05_R,Other,1,2024-05,R,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1903
2024-05_R,Track,2,2024-05,R,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1903
2024-05_R,Persons on Trackbed/Police/Medical,1,2024-05,R,105903207,4.106129032258065,4.11,0,72.51612903225806,57.41935483870968,129,157939,1903
2024-04_1,Persons on Trackbed/Police/Medical,4,2024-04,1,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,2682
2024-04_1,Signals,1,2024-04,1,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,2682
2024-04_1,Stations and Structure,1,2024-04,1,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,2682
2024-04_2,Signals,2,2024-04,2,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,2715
2024-04_2,Stations and Structure,1,2024-04,2,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,2715
2024-04_3,Other,1,2024-04,3,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1479
2024-04_3,Persons on Trackbed/Police/Medical,5,2024-04,3,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1479
2024-04_4,Signals,3,2024-04,4,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1984
2024-04_4,Other,1,2024-04,4,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1984
2024-04_4,Stations and Structure,1,2024-04,4,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1984
2024-04_5,Persons on Trackbed/Police/Medical,1,2024-04,5,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1709
2024-04_6,Signals,1,2024-04,6,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,3278
2024-04_7,Other,1,2024-04,7,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1743
2024-04_7,Persons on Trackbed/Police/Medical,2,2024-04,7,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1743
2024-04_7,Signals,1,2024-04,7,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1743
2024-04_7,Stations and Structure,1,2024-04,7,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,91,195810.33333333334,1743
2024-04_A,Persons on Trackbed/Police/Medical,1,2024-04,A,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2490
2024-04_B,Track,1,2024-04,B,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1247
2024-04_B,Subway Car,3,2024-04,B,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1247
2024-04_C,Persons on Trackbed/Police/Medical,1,2024-04,C,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1886
2024-04_C,Stations and Structure,1,2024-04,C,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1886
2024-04_D,Signals,1,2024-04,D,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2034
2024-04_D,Track,1,2024-04,D,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2034
2024-04_E,Persons on Trackbed/Police/Medical,1,2024-04,E,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2524
2024-04_E,Track,4,2024-04,E,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2524
2024-04_E,Signals,1,2024-04,E,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2524
2024-04_F,Persons on Trackbed/Police/Medical,1,2024-04,F,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,3043
2024-04_F,Other,1,2024-04,F,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,3043
2024-04_F,Stations and Structure,1,2024-04,F,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,3043
2024-04_F,Signals,1,2024-04,F,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,3043
2024-04_JZ,Track,1,2024-04,JZ,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1340
2024-04_L,Stations and Structure,1,2024-04,L,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1524
2024-04_L,Persons on Trackbed/Police/Medical,2,2024-04,L,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1524
2024-04_L,Track,2,2024-04,L,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1524
2024-04_L,Signals,2,2024-04,L,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1524
2024-04_M,Signals,1,2024-04,M,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1542
2024-04_M,Track,1,2024-04,M,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1542
2024-04_N,Persons on Trackbed/Police/Medical,1,2024-04,N,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2750
2024-04_N,Signals,4,2024-04,N,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2750
2024-04_N,Stations and Structure,1,2024-04,N,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2750
2024-04_Q,Persons on Trackbed/Police/Medical,1,2024-04,Q,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,1737
2024-04_R,Persons on Trackbed/Police/Medical,1,2024-04,R,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2275
2024-04_R,Signals,1,2024-04,R,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2275
2024-04_R,Stations and Structure,1,2024-04,R,99951442,5.92,3.4699999999999998,0,63.8,47.43333333333333,132,149355,2275
2024-03_1,Other,1,2024-03,1,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2288
2024-03_1,Signals,2,2024-03,1,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2288
2024-03_2,Persons on Trackbed/Police/Medical,3,2024-03,2,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2964
2024-03_2,Signals,1,2024-03,2,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2964
2024-03_2,Signals,1,2024-03,2,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2964
2024-03_3,Other,1,2024-03,3,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1592
2024-03_3,Persons on Trackbed/Police/Medical,2,2024-03,3,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1592
2024-03_3,Signals,1,2024-03,3,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1592
2024-03_3,Persons on Trackbed/Police/Medical,1,2024-03,3,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1592
2024-03_3,Signals,1,2024-03,3,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1592
2024-03_4,Track,1,2024-03,4,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2146
2024-03_4,Signals,1,2024-03,4,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2146
2024-03_4,Persons on Trackbed/Police/Medical,3,2024-03,4,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,2146
2024-03_5,Persons on Trackbed/Police/Medical,3,2024-03,5,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,1701
2024-03_6,Other,1,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_6,Track,1,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_6,Signals,2,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_6,Stations and Structure,1,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_6,Subway Car,2,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_6,Persons on Trackbed/Police/Medical,4,2024-03,6,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,4510
2024-03_7,Persons on Trackbed/Police/Medical,1,2024-03,7,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,96,283662,884
2024-03_A,Persons on Trackbed/Police/Medical,1,2024-03,A,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2958
2024-03_A,Signals,1,2024-03,A,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2958
2024-03_A,Track,2,2024-03,A,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2958
2024-03_A,Signals,4,2024-03,A,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2958
2024-03_B,Track,1,2024-03,B,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,1311
2024-03_B,Stations and Structure,1,2024-03,B,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,1311
2024-03_C,Signals,1,2024-03,C,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2175
2024-03_D,Subway Car,1,2024-03,D,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2243
2024-03_D,Signals,1,2024-03,D,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2243
2024-03_E,Stations and Structure,1,2024-03,E,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2907
2024-03_E,Persons on Trackbed/Police/Medical,1,2024-03,E,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2907
2024-03_E,Track,1,2024-03,E,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2907
2024-03_E,Subway Car,1,2024-03,E,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2907
2024-03_E,Signals,2,2024-03,E,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2907
2024-03_F,Signals,1,2024-03,F,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,3489
2024-03_G,Persons on Trackbed/Police/Medical,1,2024-03,G,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,1296
2024-03_JZ,Signals,1,2024-03,JZ,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,1176
2024-03_L,Track,1,2024-03,L,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,964
2024-03_M,Signals,1,2024-03,M,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,422
2024-03_M,Persons on Trackbed/Police/Medical,1,2024-03,M,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,422
2024-03_N,Subway Car,1,2024-03,N,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,3196
2024-03_N,Persons on Trackbed/Police/Medical,1,2024-03,N,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,3196
2024-03_N,Signals,2,2024-03,N,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,3196
2024-03_Q,Persons on Trackbed/Police/Medical,1,2024-03,Q,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2189
2024-03_Q,Stations and Structure,1,2024-03,Q,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2189
2024-03_Q,Track,2,2024-03,Q,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2189
2024-03_Q,Signals,1,2024-03,Q,99865795,6.529677419354838,9.06,0,55.67741935483871,40.58064516129032,142,260516.66666666666,2189
2024-02_1,Other,1,2024-02,1,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,2586
2024-02_1,Subway Car,1,2024-02,1,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,2586
2024-02_2,Persons on Trackbed/Police/Medical,1,2024-02,2,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3300
2024-02_2,Signals,1,2024-02,2,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3300
2024-02_2,Track,1,2024-02,2,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3300
2024-02_3,Persons on Trackbed/Police/Medical,1,2024-02,3,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1309
2024-02_3,Signals,1,2024-02,3,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1309
2024-02_3,Persons on Trackbed/Police/Medical,1,2024-02,3,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1309
2024-02_3,Track,1,2024-02,3,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1309
2024-02_4,Persons on Trackbed/Police/Medical,1,2024-02,4,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,2459
2024-02_4,Track,1,2024-02,4,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,2459
2024-02_4,Persons on Trackbed/Police/Medical,1,2024-02,4,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,2459
2024-02_5,Persons on Trackbed/Police/Medical,4,2024-02,5,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1666
2024-02_6,Stations and Structure,1,2024-02,6,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3697
2024-02_6,Signals,1,2024-02,6,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3697
2024-02_6,Persons on Trackbed/Police/Medical,2,2024-02,6,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,3697
2024-02_7,Track,2,2024-02,7,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,95,140147.2,1190
2024-02_A,Persons on Trackbed/Police/Medical,1,2024-02,A,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,2763
2024-02_A,Signals,1,2024-02,A,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,2763
2024-02_B,Signals,3,2024-02,B,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1160
2024-02_C,Persons on Trackbed/Police/Medical,2,2024-02,C,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1931
2024-02_C,Subway Car,1,2024-02,C,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1931
2024-02_D,Other,1,2024-02,D,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,2315
2024-02_D,Track,1,2024-02,D,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,2315
2024-02_D,Signals,1,2024-02,D,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,2315
2024-02_E,Track,1,2024-02,E,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,3340
2024-02_E,Stations and Structure,1,2024-02,E,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,3340
2024-02_E,Persons on Trackbed/Police/Medical,1,2024-02,E,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,3340
2024-02_F,Persons on Trackbed/Police/Medical,3,2024-02,F,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,4261
2024-02_F,Track,1,2024-02,F,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,4261
2024-02_F,Stations and Structure,3,2024-02,F,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,4261
2024-02_G,Persons on Trackbed/Police/Medical,1,2024-02,G,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1055
2024-02_L,Signals,1,2024-02,L,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1184
2024-02_L,Stations and Structure,1,2024-02,L,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,1184
2024-02_N,Subway Car,2,2024-02,N,90325563,5.878275862068966,2.0500000000000003,5.2,46.241379310344826,33.86206896551724,137,254199.66666666666,3446
